epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,2.787177629470825,0.09,2.6964516242345176,0.10069445,2.391555
2,2.7069549560546875,0.095,2.662637856271532,0.10243055,2.3385906
3,2.6607249069213865,0.10875,2.623443365097046,0.16666667,2.324304
4,2.612293767929077,0.09375,2.589852809906006,0.11631945,2.304244
5,2.5814708137512206,0.11875,2.550143599510193,0.15625,2.2976308
6,2.555398578643799,0.13375,2.5501873360739813,0.10069445,2.2905009
7,2.533404703140259,0.1225,2.4633635812335544,0.13020833,2.2842762
8,2.439718732833862,0.16875,2.388513935936822,0.1701389,2.205
9,2.52123911857605,0.11625,2.4728867875205145,0.15277778,2.2996097
10,2.444286289215088,0.15375,2.3824569119347467,0.16319445,2.2346468
11,2.4213250255584717,0.14875,2.3555484612782798,0.1736111,2.2222326
12,2.3920977115631104,0.16875,2.386882596545749,0.16319445,2.2026918
13,2.455890665054321,0.1275,2.4058587551116943,0.171875,2.2756681
14,2.4007827949523928,0.15,2.3435092767079673,0.15277778,2.228967
15,2.3474490642547607,0.17125,2.2909586429595947,0.1857639,2.1837351
16,2.463459177017212,0.1425,2.4760263760884604,0.097222224,2.3068514
17,2.4680166244506836,0.10875,2.4750945965449014,0.097222224,2.3107193
18,2.4594886779785154,0.1025,2.4541748232311673,0.10243055,2.3083556
19,2.440756664276123,0.11875,2.4027671151691012,0.16493055,2.2977893
20,2.391857271194458,0.125,2.344350232018365,0.1388889,2.2544408
21,2.435653247833252,0.12375,2.3738249672783747,0.19270833,2.3011096
22,2.3655699729919433,0.14625,2.340027186605665,0.17534722,2.234691
23,2.290311126708984,0.19625,2.4239972035090127,0.114583336,2.1641765
24,2.3270578289031985,0.16875,2.2828786373138428,0.1875,2.2054546
25,2.329502830505371,0.17,2.3382387823528714,0.171875,2.2121592
26,2.326098003387451,0.15125,2.261587315135532,0.18402778,2.2128854
27,2.249345302581787,0.19,2.228875478108724,0.1875,2.140556
28,2.2785971927642823,0.16625,2.2236012485292225,0.1875,2.1747053
29,2.2909934425354006,0.1825,2.2606620258755155,0.16145833,2.1909225
30,2.2424106311798098,0.19125,2.2410854366090565,0.19270833,2.1453605
31,2.262968807220459,0.1825,2.2061373392740884,0.21354167,2.1684453
32,2.2327121448516847,0.17,2.19196715619829,0.17534722,2.1401
33,2.20768666267395,0.1925,2.190636078516642,0.2048611,2.1182847
34,2.215077209472656,0.19125,2.231852584415012,0.1892361,2.128557
35,2.1923492431640623,0.21,2.1605593893263073,0.1892361,2.108531
36,2.2113694095611574,0.18,2.1623390714327493,0.19791667,2.1297572
37,2.196236152648926,0.19625,2.135726127359602,0.21354167,2.115585
38,2.217984161376953,0.1925,2.211217999458313,0.19444445,2.1387918
39,2.2078769874572752,0.185,2.21686851978302,0.16319445,2.1286144
40,2.1970841979980467,0.18,2.127006616857317,0.19965278,2.1198843
41,2.1512838554382325,0.22,2.125472843647003,0.2048611,2.077124
42,2.1367709636688232,0.225,2.1142707996898227,0.19791667,2.0621924
43,2.082486934661865,0.23,2.092453009552426,0.23090278,2.0095427
44,2.130150785446167,0.2125,2.074876970714993,0.23784722,2.0596435
45,2.132125082015991,0.20375,2.174871179792616,0.1857639,2.062309
46,2.061505870819092,0.23375,2.094679574171702,0.24131945,1.9934666
47,2.0519168186187744,0.25875,2.083474808269077,0.2204861,1.9861852
48,2.079127478599548,0.25125,2.049339877234565,0.2829861,2.0140717
49,2.037946105003357,0.25,2.0543232560157776,0.23958333,1.973827
50,2.050591106414795,0.245,2.041453864839342,0.23784722,1.9884126
51,2.0871523666381835,0.2425,2.092679182688395,0.20833333,2.0261357
52,2.063899097442627,0.215,2.0492492980427213,0.23784722,2.00337
53,2.111234202384949,0.24375,2.0442499385939703,0.23958333,2.0519722
54,2.0359712743759157,0.25375,2.0083768566449485,0.26041666,1.9778436
55,2.047665686607361,0.245,2.0169388386938305,0.234375,1.9909436
56,1.9676684141159058,0.2775,2.1297066145473056,0.1892361,1.9110119
57,2.0145300436019897,0.2575,2.250419775644938,0.21354167,1.9583597
58,1.982575192451477,0.27125,1.999566872914632,0.24652778,1.9274077
59,2.034528064727783,0.2625,2.0098350975248547,0.25694445,1.9808528
60,1.9746499824523926,0.28625,1.982792357603709,0.25694445,1.921603
