epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,2.9991695499420166,0.13625,2.9616578420003257,0.16666667,2.2960625
2,2.934823932647705,0.1625,2.86763424343533,0.1892361,2.2424345
3,2.812619390487671,0.21625,2.7722647852367825,0.23090278,2.1289558
4,2.7050303268432616,0.25875,2.646288514137268,0.28645834,2.028355
5,2.6423333168029783,0.28125,2.871309028731452,0.2517361,1.9714956
6,2.64375807762146,0.3025,2.797653171751234,0.23784722,1.9780148
7,2.644262475967407,0.2725,2.5931266678704157,0.2829861,1.9831945
8,2.6377860069274903,0.265,2.625956402884589,0.2795139,1.9811026
9,2.65698091506958,0.24875,2.595670713318719,0.28993055,2.0045218
10,2.5955356407165526,0.2975,2.608762568897671,0.25868055,1.9471419
11,2.549540596008301,0.29,2.660275273852878,0.25520834,1.9050366
12,2.5309275913238527,0.325,2.610274659262763,0.2934028,1.8901734
13,2.618806142807007,0.27,2.7063927253087363,0.25520834,1.9817684
14,2.621102590560913,0.2675,2.547298272450765,0.2690972,1.9877563
15,2.517792749404907,0.32375,2.5487345457077026,0.30381945,1.8879277
16,2.454408893585205,0.33375,2.517733375231425,0.31944445,1.8278918
17,2.4685301208496093,0.31875,2.5650280316670737,0.296875,1.8453029
18,2.5598973083496093,0.28375,2.663012981414795,0.25,1.9399803
19,2.504595956802368,0.3,2.5576886071099176,0.29166666,1.8879696
20,2.549075860977173,0.29,2.5519469711515637,0.296875,1.9355866
21,2.413077964782715,0.345,2.4884737730026245,0.29166666,1.8027496
22,2.4163275718688966,0.34625,2.513529419898987,0.32291666,1.8090059
23,2.4287079048156737,0.33125,2.509714722633362,0.2934028,1.8244435
24,2.4463928651809694,0.315,2.426512016190423,0.3402778,1.8451447
25,2.4836673450469973,0.32625,2.4891279670927258,0.28993055,1.8854481
26,2.4621656703948975,0.3225,2.4878727992375693,0.3159722,1.8669928
27,2.4411979961395263,0.32375,2.476950446764628,0.2951389,1.8489821
28,2.3638938426971436,0.35625,2.525510549545288,0.2673611,1.7745007
29,2.4214000797271726,0.3375,2.5361061096191406,0.2638889,1.8348422
30,2.4679396820068358,0.3225,2.477343267864651,0.296875,1.8842599
31,2.353565740585327,0.34375,2.4806394974390664,0.2986111,1.7726082
32,2.361705837249756,0.35125,2.4517683453030057,0.28645834,1.7834518
33,2.42864634513855,0.32,2.4767044252819486,0.3003472,1.8530759
34,2.356342148780823,0.34,2.5699847406811185,0.27604166,1.783494
35,2.346532645225525,0.34,2.4552908076180353,0.30729166,1.7762461
36,2.2984818744659425,0.3775,2.420261025428772,0.3559028,1.7307577
37,2.2921557807922364,0.36875,2.485410306188795,0.26041666,1.72689
38,2.346908311843872,0.35125,2.456253409385681,0.30729166,1.7841039
39,2.2880512046813966,0.37375,2.4029386970731945,0.32118055,1.7277343
40,2.345321869850159,0.3675,2.4299229648378162,0.28645834,1.7874079
41,2.278074083328247,0.37375,2.348674257596334,0.31770834,1.722609
42,2.261342878341675,0.365,2.3692302571402655,0.3454861,1.7082132
43,2.268131585121155,0.385,2.3629762066735163,0.34375,1.7173533
44,2.2862881565093995,0.37625,2.377996285756429,0.34895834,1.737837
45,2.260759868621826,0.37625,2.393444220225016,0.328125,1.7146698
46,2.323146619796753,0.34875,2.3267760806613498,0.34895834,1.7793503
47,2.255276436805725,0.37625,2.446915480825636,0.3159722,1.713616
48,2.2178393745422365,0.4025,2.3604208098517523,0.32118055,1.678398
49,2.2785320186614992,0.35875,2.3718827300601535,0.28993055,1.7412384
50,2.3073216390609743,0.35375,2.3940393527348838,0.3142361,1.7723145
51,2.3332309675216676,0.33375,2.36033652888404,0.33506945,1.8005098
52,2.15342378616333,0.40625,2.3385008441077337,0.375,1.6226944
53,2.2795298862457276,0.37625,2.317539162105984,0.3454861,1.7508774
54,2.164341106414795,0.39,2.2997308439678616,0.33680555,1.6377649
55,2.1716122913360594,0.41125,2.396936681535509,0.3298611,1.6470488
56,2.180951280593872,0.3975,2.2962225808037653,0.3576389,1.6583927
57,2.155299105644226,0.40125,2.2750607331593833,0.40104166,1.6347914
58,2.097042899131775,0.4175,2.3863816923565335,0.34375,1.5783955
59,2.227422413825989,0.3775,2.3785289261076183,0.3159722,1.7107859
60,2.1426296281814574,0.43625,2.243194262186686,0.39583334,1.6280127
61,2.1239289474487304,0.38875,2.258697423670027,0.3767361,1.6111381
62,2.0429194355010987,0.445,2.254032121764289,0.3454861,1.5319655
63,2.048727025985718,0.435,2.2046297987302146,0.3611111,1.539591
64,2.052393760681152,0.4325,2.244207779566447,0.4045139,1.545105
65,2.136756420135498,0.405,2.3036680618921914,0.3454861,1.6313721
66,2.1535984563827513,0.36375,2.2318809694714017,0.3940972,1.6501665
67,1.9517237758636474,0.46625,2.2350559631983438,0.390625,1.4500146
68,2.0155681943893433,0.45875,2.3815311193466187,0.33506945,1.5155045
69,2.0078626537322997,0.44875,2.161740587817298,0.39583334,1.5095315
70,2.1514030742645263,0.40125,2.192715651459164,0.38020834,1.6548858
71,1.9978082752227784,0.445,2.194450855255127,0.3732639,1.5030388
72,2.1780961608886718,0.38,2.2250219848420887,0.39583334,1.6850424
73,2.036066107749939,0.445,2.169060124291314,0.3923611,1.5448368
74,1.969670329093933,0.4525,2.1971280641025968,0.38020834,1.4799008
75,1.9565477418899535,0.46625,2.196707937452528,0.36805555,1.4683446
76,1.9680847644805908,0.47375,2.1530858476956687,0.4045139,1.4814421
77,1.9474508142471314,0.465,2.149483256869846,0.3715278,1.462429
78,1.9712590503692626,0.44625,2.152651402685377,0.4027778,1.48789
79,1.9701897716522216,0.4475,2.1926888492372303,0.36979166,1.488349
80,1.9524815940856934,0.46,2.1474110152986317,0.41493055,1.4721962
81,1.9409324598312379,0.455,2.2373680671056113,0.3871528,1.4621439
82,1.9130430650711059,0.48,2.172122723526425,0.3784722,1.4357636
83,1.846224503517151,0.49,2.143426113658481,0.41493055,1.3703564
84,1.9763728284835815,0.45375,2.0673372083240085,0.42881945,1.501964
85,1.8889765596389771,0.4775,2.124524460898505,0.41493055,1.416064
86,1.8362993431091308,0.5075,2.147972914907667,0.38194445,1.3647381
87,2.0045614433288574,0.45,2.131700939602322,0.4184028,1.5344222
88,1.9971715784072877,0.43375,2.2283630636003284,0.3576389,1.5285673
89,1.7993590927124024,0.50875,2.1557670964135065,0.38020834,1.3320879
90,1.8440432691574096,0.51,2.1109485692448087,0.375,1.3779625
91,1.7995033884048461,0.50625,2.2603434721628823,0.375,1.3347504
92,1.9237399339675902,0.46125,2.1141655445098877,0.41493055,1.4603708
93,1.7617689323425294,0.54375,2.0680627293056912,0.41493055,1.2996621
