epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,6.0708913230896,0.0775,5.071088711420695,0.09548611,2.5864413
2,4.752933368682862,0.10875,4.399286376105414,0.097222224,2.4556077
3,4.2241137504577635,0.095,3.9778068330552845,0.09548611,2.437716
4,3.92627516746521,0.10875,3.7220960193210177,0.12847222,2.4191039
5,3.7049050521850586,0.09375,3.585482226477729,0.17534722,2.3770187
6,3.582670183181763,0.10875,3.563196579615275,0.09548611,2.3793247
7,3.466248035430908,0.09375,3.3540080388387046,0.097222224,2.3742754
8,3.306641683578491,0.10625,3.32286180390252,0.10069445,2.3222082
9,3.2225447845458985,0.10625,3.1648479435178967,0.10243055,2.331258
10,3.1297596645355226,0.115,3.0910096830791898,0.097222224,2.3193634
11,3.059492340087891,0.1,3.018796934021844,0.097222224,2.3206632
12,2.992393798828125,0.0975,2.9657210641437106,0.14930555,2.3167908
13,2.9227816104888915,0.11125,2.8997722466786704,0.104166664,2.3050525
14,2.88928955078125,0.1,2.8535264465543957,0.104166664,2.3205523
15,2.8303850650787354,0.10125,2.806152237786187,0.104166664,2.3056564
16,2.787297248840332,0.085,2.7602559195624456,0.09548611,2.3077674
17,2.7433320808410646,0.0875,2.7214639716678195,0.104166664,2.3045099
18,2.70594877243042,0.1025,2.6865095694859824,0.10243055,2.3039515
19,2.671704750061035,0.095,2.6550521188312106,0.098958336,2.3030198
20,2.6412172508239746,0.10125,2.626286268234253,0.098958336,2.3027775
21,2.613782367706299,0.095,2.5999579297171698,0.098958336,2.3029127
22,2.5883949279785154,0.0825,2.5758905940585666,0.10243055,2.3027172
23,2.5653338718414305,0.095,2.5538916985193887,0.097222224,2.3027031
24,2.544298734664917,0.085,2.5337584813435874,0.104166664,2.302779
25,2.5247251987457275,0.11625,2.5153130425347223,0.104166664,2.3025494
26,2.5068204593658447,0.1075,2.4983045789930554,0.104166664,2.3024004
27,2.491011171340942,0.0975,2.4826876984702215,0.104166664,2.3028996
28,2.4758216953277588,0.105,2.468515329890781,0.097222224,2.3026793
29,2.4623689079284667,0.105,2.4551911883884006,0.10243055,2.3029013
30,2.4507401275634764,0.08125,2.443376276228163,0.097222224,2.3039486
31,2.4383341789245607,0.11125,2.432801882425944,0.09548611,2.303111
32,2.429145641326904,0.095,2.422297067112393,0.097222224,2.3043275
33,2.4176172256469726,0.09875,2.4130342271592884,0.09548611,2.3026962
34,2.408300437927246,0.10875,2.4041585392422147,0.097222224,2.3025434
35,2.4002962589263914,0.1025,2.396224922604031,0.097222224,2.3029172
36,2.392846736907959,0.09625,2.3875404993693032,0.10763889,2.3032062
37,2.3851237010955813,0.08625,2.3819380866156683,0.104166664,2.3025095
38,2.3797424983978273,0.1125,2.376297367943658,0.097222224,2.3033762
39,2.3786697578430176,0.09,2.3745419449276395,0.098958336,2.3056738
40,2.3743717861175537,0.0875,2.367337769932217,0.097222224,2.3060741
41,2.3655317211151123,0.0925,2.361171073383755,0.104166664,2.3031626
42,2.359200506210327,0.1075,2.3570914136038885,0.097222224,2.3024201
43,2.3549829292297364,0.09875,2.352461165852017,0.097222224,2.30297
44,2.3507064723968507,0.10125,2.348228693008423,0.09548611,2.3031387
45,2.3462696647644044,0.11,2.3448337846332126,0.09548611,2.3026845
46,2.3431319618225097,0.0975,2.34171281920539,0.09548611,2.303026
47,2.340225954055786,0.085,2.338167283270094,0.09548611,2.3033726
48,2.337750539779663,0.09,2.334872735871209,0.09548611,2.3039222
49,2.3337749576568605,0.09125,2.3321372667948403,0.104166664,2.3026805
50,2.3310256004333496,0.0925,2.329612798160977,0.10243055,2.3023958
51,2.32811674118042,0.10375,2.3273315959506564,0.104166664,2.3016636
52,2.329257678985596,0.1,2.3256541887919107,0.104166664,2.304893
53,2.325300750732422,0.09875,2.3240036169687905,0.104166664,2.3028991
54,2.3235286808013917,0.0925,2.322638750076294,0.097222224,2.302941
55,2.3223291778564454,0.09125,2.320559846030341,0.104166664,2.3034225
56,2.3206475162506104,0.10875,2.319125453631083,0.104166664,2.3032668
57,2.3187720489501955,0.09125,2.317839198642307,0.104166664,2.302764
58,2.317606067657471,0.10125,2.3164827823638916,0.104166664,2.3028414
59,2.316657838821411,0.085,2.315490616692437,0.09548611,2.303054
60,2.3154875469207763,0.09375,2.3146596352259317,0.09548611,2.302982
61,2.314228849411011,0.09375,2.313601811726888,0.09548611,2.3027222
62,2.313032684326172,0.11875,2.312659078174167,0.098958336,2.30243
63,2.312168016433716,0.10625,2.3118694755766125,0.098958336,2.302368
64,2.3120367527008057,0.0925,2.3109185298283896,0.098958336,2.3029816
65,2.310575218200684,0.09,2.309716065724691,0.13194445,2.3020828
66,2.3117638778686525,0.10125,2.3104428715176053,0.097222224,2.3037758
67,2.309888229370117,0.08625,2.309515741136339,0.097222224,2.3026676
68,2.3096463203430178,0.08875,2.308631592326694,0.10763889,2.3031461
69,2.308792095184326,0.11375,2.3075438737869263,0.10243055,2.3026938
70,2.308376121520996,0.10625,2.3072516123453775,0.13194445,2.3025734
71,2.3074777221679685,0.1075,2.305766304334005,0.10243055,2.3018944
72,2.3081836318969726,0.0925,2.304718295733134,0.104166664,2.302886
73,2.3067068576812746,0.09875,2.307927065425449,0.097222224,2.3014529
74,2.30822940826416,0.08875,2.306838949521383,0.14409722,2.303437
75,2.306952505111694,0.1075,2.306548251046075,0.097222224,2.3029158
76,2.3056917858123778,0.09,2.3063238991631403,0.098958336,2.3021348
77,2.307110366821289,0.0875,2.305685864554511,0.097222224,2.3039348
78,2.3053535175323487,0.095,2.3052664597829184,0.097222224,2.302521
79,2.3055723667144776,0.08875,2.304851346545749,0.098958336,2.3030155
80,2.304840631484985,0.0975,2.304600066608853,0.098958336,2.3025184
81,2.305101013183594,0.1025,2.304451836480035,0.10243055,2.3029847
82,2.305182294845581,0.10125,2.304347687297397,0.10243055,2.303256
83,2.305389051437378,0.08125,2.3043486144807606,0.097222224,2.3036377
84,2.304877309799194,0.08875,2.3041787015067206,0.13194445,2.3032846
85,2.3044460010528565,0.09125,2.304083890385098,0.097222224,2.3029983
86,2.3038477897644043,0.1075,2.303999079598321,0.097222224,2.302535
87,2.304029121398926,0.1075,2.3038347562154136,0.097222224,2.302839
88,2.303820571899414,0.1,2.3037303421232433,0.097222224,2.3027413
89,2.3037351512908937,0.11125,2.303531527519226,0.104166664,2.3027565
90,2.3035158348083495,0.1,2.303475101788839,0.104166664,2.30263
91,2.3031701946258547,0.10375,2.303412291738722,0.104166664,2.3023672
92,2.3042501258850097,0.09125,2.303335852093167,0.104166664,2.3035226
93,2.3032543087005615,0.09875,2.3033516671922474,0.104166664,2.3025959
94,2.303301839828491,0.095,2.303331043985155,0.09548611,2.3027058
95,2.3040268993377686,0.08875,2.30323686864641,0.09548611,2.303488
96,2.3039564323425292,0.08,2.3031193680233426,0.097222224,2.3034692
97,2.3029121208190917,0.085,2.3030132717556424,0.104166664,2.3024716
98,2.3034061431884765,0.09875,2.302986409929064,0.10243055,2.3030083
99,2.3030132484436034,0.09625,2.3029944631788464,0.09548611,2.3026543
100,2.3030491733551024,0.08125,2.3029789527257285,0.10243055,2.3027253
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
62,2.313032684326172,0.11875,2.312659078174167,0.098958336,2.30243
Max val_accuracy row:
