epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
1,12.681351013183594,0.1175,8.218857341342503,0.104166664,2.3667407
2,6.494695663452148,0.1075,5.247254371643066,0.09548611,2.318307
3,4.688736476898193,0.09125,4.241591983371311,0.10243055,2.314177
4,3.98271879196167,0.11125,3.7863832579718695,0.098958336,2.304875
5,3.642634325027466,0.095,3.5170227024290295,0.105902776,2.3116918
6,3.4212035179138183,0.12,3.3419138060675726,0.097222224,2.2972116
7,3.280790033340454,0.105,3.2041540410783558,0.12847222,2.2892303
8,3.1577351570129393,0.13875,3.0945971277025013,0.13715278,2.2602432
9,3.048764495849609,0.15125,2.9758561187320285,0.17534722,2.2298648
10,3.007004613876343,0.165,2.9774654573864408,0.14930555,2.252767
11,2.949229164123535,0.15125,2.945773654513889,0.13715278,2.2472231
12,2.9047662734985353,0.1175,2.800591084692213,0.1875,2.2484243
13,2.8464594745635985,0.15375,2.8583476146062217,0.121527776,2.231197
14,2.798280620574951,0.15125,2.7001196675830417,0.1701389,2.2178044
15,2.7449732208251953,0.17375,2.6880112753974066,0.1875,2.2035406
16,2.6887686157226565,0.19,2.6333266496658325,0.19097222,2.1771493
17,2.6559860515594482,0.18,2.7024029890696206,0.121527776,2.1746562
18,2.620456590652466,0.17875,2.6484852102067737,0.14409722,2.164537
19,2.574138488769531,0.17,2.4987872176700168,0.203125,2.1433072
20,2.537964925765991,0.19875,2.5981975264019437,0.1892361,2.1276488
21,2.5374298095703125,0.185,2.4575319157706366,0.21006945,2.145403
22,2.476820936203003,0.2075,2.473054462009006,0.2013889,2.1061795
23,2.463263177871704,0.18875,2.396195650100708,0.22222222,2.1078725
24,2.4572996711730957,0.2075,2.3931038644578724,0.19097222,2.123408
25,2.4588107776641848,0.16875,2.367789242002699,0.21527778,2.1456256
26,2.3967757511138914,0.1975,2.370008693801032,0.1701389,2.1045313
27,2.3554178142547606,0.215,2.3060252798928156,0.2361111,2.0712383
28,2.362507085800171,0.21375,2.3283360799153647,0.22395833,2.0918462
29,2.295079679489136,0.2225,2.2691590653525457,0.23090278,2.0373116
30,2.2775732135772704,0.2325,2.270547244283888,0.24305555,2.0307772
31,2.3300283622741698,0.205,2.270298891597324,0.24305555,2.0932624
32,2.27800856590271,0.23,2.2825672096676297,0.22222222,2.0503561
33,2.3438942718505857,0.20875,2.252351337009006,0.2326389,2.1229491
34,2.3115561771392823,0.2275,2.3182635969585843,0.22222222,2.100632
35,2.3211089324951173,0.2225,2.1980664332707724,0.24652778,2.1127071
36,2.239681739807129,0.215,2.3097253110673694,0.22222222,2.0479543
37,2.186412878036499,0.23625,2.172994169923994,0.24131945,2.0065513
38,2.2373994255065917,0.22125,2.3415369192759194,0.17708333,2.0676682
39,2.2329420948028567,0.21875,2.170591711997986,0.22743055,2.0713897
40,2.2207801437377928,0.21875,2.1313229401906333,0.2534722,2.059002
41,2.156767840385437,0.24625,2.1150430175993176,0.26041666,2.0076733
42,2.3638447284698487,0.1975,2.474333551194933,0.104166664,2.1980443
43,2.4516951656341552,0.145,2.299312856462267,0.20833333,2.2620683
44,2.42141939163208,0.2,2.328914377424452,0.2621528,2.1785417
45,2.2400567293167115,0.26625,2.2161949475606284,0.22222222,2.0335493
46,2.2974236488342283,0.1975,2.1508889860577054,0.25868055,2.1289065
47,2.1622769737243654,0.24125,2.1275179584821067,0.27430555,2.0113492
48,2.1614916133880615,0.22,2.0896586577097573,0.26041666,2.0205321
49,2.140481777191162,0.2425,2.1141732003953724,0.2204861,2.0109649
50,2.1072169589996337,0.26,2.1108995609813266,0.22569445,1.9768863
51,2.049266529083252,0.28125,2.298391487863329,0.19791667,1.928191
52,2.139860029220581,0.25625,2.1516162951787314,0.22916667,2.011421
53,2.0859821891784667,0.26625,2.0662151243951588,0.2621528,1.9575676
54,2.0659496879577635,0.27625,2.072391907374064,0.20833333,1.9510571
55,2.1226933765411378,0.2225,2.0578251745965748,0.2777778,2.0134983
56,2.0854909372329713,0.27,2.019574377271864,0.2795139,1.9789096
57,2.0253218746185304,0.28,2.0417307019233704,0.265625,1.9228636
58,2.0014276123046875,0.26625,2.1029216514693365,0.2621528,1.8990505
59,2.0525577545166014,0.28375,2.0463150209850736,0.26041666,1.9537053
60,2.043065209388733,0.2725,2.001885606182946,0.3090278,1.9438504
61,2.0239364671707154,0.29375,2.0066605475213795,0.24479167,1.9226286
62,1.9984849786758423,0.27625,2.0286926097340054,0.22743055,1.8994517
63,2.0121091079711912,0.29,2.0126129719946118,0.30381945,1.9191694
64,2.0867773056030274,0.26375,2.0411641928884716,0.28819445,1.9908228
65,2.087769432067871,0.2575,2.0420773228009543,0.27256945,1.9867783
66,1.9545135259628297,0.315,2.007660428682963,0.2517361,1.865119
67,1.9625370359420777,0.31375,1.9679361714257135,0.28125,1.8729768
68,1.9563828706741333,0.29,1.9879610008663602,0.25,1.8666321
69,1.9762476348876954,0.29375,1.9646040598551433,0.27256945,1.8898128
70,1.994314932823181,0.27875,1.9564426673783197,0.28819445,1.9068382
71,1.9429250192642211,0.33375,2.0799377229478626,0.21527778,1.8577898
72,2.1084201955795288,0.25,2.0271842347251043,0.26041666,2.0170653
73,2.073499503135681,0.27125,1.9971003002590604,0.26041666,1.9694747
74,2.011386685371399,0.2875,1.9537036617596943,0.265625,1.9193779
75,2.0025383472442626,0.29125,1.955738193458981,0.31770834,1.9172277
76,1.973600649833679,0.28,2.043451488018036,0.24652778,1.8900756
77,2.005865845680237,0.29875,2.0326568947898016,0.24652778,1.9219391
78,2.000231785774231,0.2925,1.9342337912983365,0.3003472,1.913432
79,1.9729843378067016,0.2975,1.925175878736708,0.31770834,1.8871802
80,1.9938580799102783,0.28625,1.956744949022929,0.30381945,1.9034216
81,1.9635068655014039,0.25875,2.099671377076043,0.234375,1.8755575
82,1.9967970991134643,0.27875,1.9331803917884827,0.3003472,1.9080092
83,1.9304792737960816,0.33,1.9286150402492948,0.33333334,1.8446332
84,1.9190805387496948,0.31125,1.933821181456248,0.328125,1.8389854
85,1.9305800294876099,0.29375,1.9454952014817133,0.2777778,1.8522688
86,1.9658165454864502,0.29875,1.9487522972954645,0.28993055,1.8765925
87,1.9718239307403564,0.30875,1.9394049710697598,0.28993055,1.8885007
88,1.9721194982528687,0.29875,1.9703144364886813,0.24131945,1.887399
89,1.9715892791748046,0.2875,1.9182038373417325,0.328125,1.8901275
90,1.8808610773086547,0.3175,1.9077685210439894,0.32118055,1.7972846
91,1.9377732133865357,0.3025,1.9408941004011366,0.31944445,1.8537915
92,1.9512571287155152,0.28875,1.8786642087830439,0.31944445,1.8675956
93,1.953577766418457,0.31625,1.878010869026184,0.3402778,1.8735965
94,1.8739604806900025,0.31875,1.986538741323683,0.29166666,1.7914877
95,1.9681515789031983,0.30125,1.8689010010825262,0.3559028,1.885679
96,1.9791485786437988,0.29875,1.8794713152779474,0.3246528,1.8960363
97,1.935866994857788,0.3175,1.8699450227949355,0.31770834,1.8514574
